id,is_active,name,established,insured,last_updated,address,city,state,asset,deposits,ots_region,offices,offices_domestic,officies_foreign,fed_district
47421,0,"Peoples Bank of Northern Kentucky, Inc.",1992-01-13,1992-01-13,2006-10-02,111 Lookout Farm Drive,Crestview Hills,Kentucky,197971,161570,Southeast,1,,,Chicago
47422,1,Rock Canyon Bank,1991-12-09,1991-12-09,2013-07-29,211 W 2230 N,Provo,Utah,198238,177337,West,3,3,0,San Francisco
47423,0,First Bank,1992-01-08,1992-01-08,1998-01-07,1651 West University Drive,Mckinney,Texas,148366,126349,West,2,,,Dallas
47424,0,Hansen Federal Savings Bank,1992-01-10,1992-01-10,1994-11-22,4060 Pga Boulevard,Palm Beach Gardens,Florida,7273,13054,Southeast,,,,Atlanta
47425,0,Hansen Federal Savings Association,1992-01-10,1992-01-10,1994-08-02,209-215 Bellevue Avenue,Hammonton,New Jersey,191170,251554,Northeast,,,,New York
47426,0,Northwestern National Bank,1992-01-17,1992-01-17,2003-01-24,1600 Curtis Bridge Road,Wilkesboro,North Carolina,144892,123695,Southeast,6,,,Atlanta
47427,0,Milton National Bank,1992-01-18,1992-01-18,2000-08-15,"11650 Alpharetta Highway, Suite 200",Roswell,Georgia,209233,123690,Southeast,2,,,Atlanta
47428,0,CrossLand Federal Savings Bank,1992-01-24,1992-01-24,2000-03-28,211 Montague Street,New York City,New York,4809997,4227851,Northeast,,,,New York
47429,0,Advanced Federal Savings Bank,1992-01-24,1992-01-24,1995-02-06,10240 Reseda Boulevard,Northridge,California,6057,5821,Western,,,,San Francisco
47430,0,Security Federal Savings Association,1992-01-31,1992-01-31,1994-08-02,800 Harrison Avenue,Panama City,Florida,20344,36071,Southeast,,,,Atlanta
47431,0,Prairie Bank and Trust Company,1992-02-03,1992-02-03,2007-04-11,7661 South Harlem Avenue,Bridgeview,Illinois,542474,465320,Central,5,,,Chicago
47432,1,Boone Bank & Trust Co.,1992-01-16,1992-01-16,2006-11-03,716 Eighth Street,Boone,Iowa,128551,96554,Western,2,2,0,Kansas City
47435,0,Bank of Arizona,1992-01-31,1992-01-31,1999-01-27,7139 East Shea Boulevard,Scottsdale,Arizona,210767,166299,Western,15,,,San Francisco
47437,1,"CenterState Bank of Florida, National Association",1992-02-21,1992-02-21,2014-02-25,1101 First Street South,Winter Haven,Florida,2409733,2057223,Southeast,60,56,0,Atlanta
47438,0,"First Bank of Northern Kentucky, Inc.",1992-02-24,1992-02-24,2007-06-18,350 Buttermilk Pike,Fort Mitchell,Kentucky,76785,65403,Southeast,1,,,Chicago
47439,0,Valley Oaks National Bank,1992-02-28,1992-02-28,2001-10-22,591 Alamo Pintado Road,Solvang,California,66608,58958,Western,2,,,San Francisco
47442,0,Beneficial National Bank USA,1992-02-21,1992-02-21,2002-08-20,90 Christiana Road,New Castle,Delaware,76020,9,Northeast,1,,,New York
47443,0,Irvington Federal Savings Bank,1992-02-28,1992-02-28,1994-08-02,7711 Quarterfield Road,Glen Burnie,Maryland,25328,27198,Southeast,,,,New York
47444,0,Alpha Indian Rock Federal Savings and Loan Association,1992-02-28,1992-02-28,1994-08-25,4370 Main Street,Philadelphia,Pennsylvania,3817,2534,Northeast,,,,New York
47445,0,Vista Federal Savings Association,1992-02-28,1992-02-28,1994-08-02,11515 Sunrise Valley Drive,Reston,Virginia,41326,35499,Southeast,,,,Atlanta
47446,0,Lemont Federal Savings Association,1992-02-28,1992-02-28,1994-08-02,1151 State Street,Lemont,Illinois,84022,77351,Central,,,,Chicago
47448,1,"Desjardins Bank, National Association",1992-02-28,1992-02-28,2006-11-03,1001 East Hallandale Beach Boulevard,Hallandale,Florida,214079,185524,Southeast,3,3,0,Atlanta
47449,0,Hawthorn Bank,1992-02-24,1992-02-24,2004-01-14,208 Oak Creek Plaza,Mundelein,Illinois,41392,37086,Central,1,,,Chicago
47451,1,United Bank of Philadelphia,1992-03-23,1992-03-23,2013-08-06,"30 South 15th Street, 1st Floor",Philadelphia,Pennsylvania,60751,57109,Northeast,4,4,0,New York
47453,0,"Carrollton Homestead Association, F.A.",1992-03-13,1992-03-13,1994-08-02,2619 Canal Street,New Orleans,Louisiana,18770,12341,Western,,,,Dallas
47454,0,Bank of Montana Anaconda,1992-03-16,1992-03-16,1994-08-25,First Bank Place,Anaconda,Montana,32266,29004,West,1,,,San Francisco
47455,0,Ukrainian Federal Savings and Loan Association,1992-03-12,1992-03-12,1994-07-27,8100 Roosevelt Boulevard,Philadelphia,Pennsylvania,36114,41442,Northeast,,,,New York
47521,0,Patriot Federal Savings Bank,1992-03-13,1992-03-13,1995-12-22,1157 Harrison Avenue,Harrison,Ohio,18665,8347,Central,,,,Chicago
47522,0,The Arkansas Bank National Association,1992-03-27,1992-03-27,1999-10-13,400 East Harrison Street,Batesville,Arkansas,51531,45858,Western,3,,,Atlanta
47525,0,"Norwest Bank Waseca, National Association",1992-04-03,1992-04-03,1996-01-03,220 Elm Avenue East,Waseca,Minnesota,26868,22643,West,6,,,Kansas City
47526,0,Premier Bank,1992-04-24,1992-04-24,2007-01-08,379 North Main Street,Doylestown,Pennsylvania,544685,344013,Northeast,8,,,New York
47527,0,"Barnett Bank of Broward County, National Association",1992-04-01,1992-04-01,1996-07-11,1 East Broward Boulevard,Fort Lauderdale,Florida,4541759,3682909,Southeast,72,,,Atlanta
47528,0,Community Bank of Northern Virginia,1992-02-21,1992-02-21,2005-06-02,107 Free Court,Sterling,Virginia,888487,650683,Southeast,14,,,Atlanta
47529,0,Commonwealth Federal Savings Bank,1992-04-03,1992-04-03,1994-08-02,9201 West Church Street,Manassas,Virginia,17587,28645,Southeast,,,,Atlanta
47530,0,Federal Savings Association of Virginia,1992-04-10,1992-04-10,1994-08-02,200 Little Falls Street,Falls Church,Virginia,7491,1705,Southeast,,,,Atlanta
47531,0,Knoblauch State Bank,1992-04-20,1992-04-20,1995-10-03,501 Washington Street,Reading,Pennsylvania,95905,86977,Northeast,6,,,New York
47532,0,The Marian State Bank,1992-04-20,1992-04-20,1994-11-16,401 Fairmount Avenue,Philadelphia,Pennsylvania,32265,31398,Northeast,1,,,New York
47534,0,Bank of Bellevue,1992-05-01,1992-05-01,1998-10-05,100 American Plaza,Bellevue,Nebraska,72800,63027,West,3,,,Kansas City
47536,0,United Bank & Trust,1992-05-01,1992-05-01,1994-04-13,1525 Elm Street,Dallas,Texas,55871,44622,West,1,,,Dallas
47537,0,"Fifth Third Bank, Southwest, F.S.B.",1992-04-24,1992-04-24,2002-01-09,"7350 East Evans Road, Building D",Scottsdale,Arizona,114420,1612,Western,,,,Chicago
47571,0,"First South Savings Bank, F.S.B.",1992-04-24,1992-04-24,1994-08-02,1300 Washington Street,Columbia,South Carolina,22960,16590,Southeast,,,,Atlanta
47572,0,Shenandoah Federal Savings Association,1992-05-08,1992-05-08,1994-08-02,617 Winchester Avenue,Martinsburg,West Virginia,39087,43626,Northeast,,,,Atlanta
47573,0,Delta Federal Savings Bank,1992-05-08,1992-05-08,1994-08-02,8860 Bolsa Avenue,Westminster,California,14746,3459,Western,,,,San Francisco
47574,0,Fidelity Federal Savings Bank,1992-05-11,1992-05-11,1999-05-11,4555 Montgomery Road,Norwood,Ohio,518819,414716,Central,,,,Chicago
47579,0,Parkway Bank,1992-06-01,1992-06-01,1997-05-30,2 North Western Avenue,Carpentersville,Illinois,75090,64955,Central,3,,,Chicago
47581,0,First Federal Savings Association,1992-05-21,1992-05-21,1994-08-02,Canal And Chestnut Streets,Lewiston,Maine,39227,46508,Northeast,,,,New York
47655,0,"First Fidelity Bank, National Association",1992-06-12,1992-06-12,1994-10-27,550 Broad Street,Newark,New Jersey,2968127,2452245,Northeast,68,,,New York
47656,0,Farmers State Bank,1992-06-15,1992-06-15,1995-08-30,107 North Elm Street,Weeping Water,Nebraska,28322,24803,West,2,,,Kansas City
47659,0,Home Unity Federal Savings and Loan Association,1992-06-04,1992-06-04,1994-08-02,618 Germantown Pike,Lafayette Hill,Pennsylvania,412672,436441,Northeast,,,,New York
47660,0,Cooper River Federal Savings Association,1992-06-05,1992-06-05,1994-07-27,2170 Ashley Phosphate Road,North Charleston,South Carolina,61009,66533,Southeast,,,,Atlanta
47661,0,Volunteer Federal Savings Association,1992-06-05,1992-06-05,1994-08-02,187 Main Street,Little Ferry,New Jersey,20265,27492,Northeast,,,,New York
47662,0,First American Federal Savings Bank,1992-06-05,1992-06-05,1994-08-02,2506 Randleman Road,Greensboro,North Carolina,337628,391824,Southeast,,,,Atlanta
47663,0,Republic Federal Savings Bank,1992-06-05,1992-06-05,1994-08-02,1804 Naper Boulevard,Naperville,Illinois,212634,203937,Central,,,,Chicago
47664,0,Columbia Banking Federal Savings Association,1992-06-12,1992-06-12,1994-07-27,31 East Main Street,Rochester,New York,646294,717754,Northeast,,,,New York
47665,0,San Clemente Federal Savings Bank,1992-06-12,1992-06-12,1994-08-02,621 South El Camino Real,San Clemente,California,110174,118369,Western,,,,San Francisco
47666,0,Cherokee Valley Federal Savings Association,1992-06-12,1992-06-12,1994-10-04,650 25th Street,Cleveland,Tennessee,74227,72585,Southeast,,,,Dallas
47667,0,Coastal Federal Savings Bank,1992-06-19,1992-06-19,1994-08-02,15 Masonic Street,New London,Connecticut,119793,138485,Northeast,,,,New York
47668,0,First Home Federal Savings Association,1992-06-19,1992-06-19,1994-02-28,"501 Grant Street, Suite 775",Pittsburgh,Pennsylvania,99505,96532,Northeast,,,,New York
47669,0,First Newport Federal Savings Bank,1992-06-19,1992-06-19,1994-08-02,2121 San Joaquin Hills Road,Newport Beach,California,9519,8849,Western,,,,San Francisco
47670,1,My Bank,1992-07-01,1992-07-01,2006-10-10,19339 Highway 314,Belen,New Mexico,156604,137246,West,5,5,0,Dallas
47672,0,Viking Bank,1992-07-01,1992-07-01,2011-12-12,2227 N.W. 57th Street,Seattle,Washington,387392,362220,West,7,,,San Francisco
47673,0,1st Choice Bank,1992-07-01,1992-07-01,2000-10-18,2164 35th Avenue,Greeley,Colorado,483022,319356,Western,7,,,San Francisco
47676,0,Jacksonville Federal Savings Association,1992-06-26,1992-06-26,1994-08-02,2107 Hendricks Avenue,Jacksonville,Florida,52287,74167,Southeast,,,,Atlanta
47677,0,Citizens Bank of Talladega,1992-07-10,1992-07-10,1997-12-29,409 East Battle Street,Talladega,Alabama,49972,44435,Southeast,1,,,Atlanta
47689,0,The State Bank West,1992-07-15,1992-07-15,1993-03-08,50 Gateway Drive,Jackson,Wyoming,6922,4795,West,1,,,San Francisco
47691,0,First Federal Bank of Colorado,1992-07-14,1992-07-14,1998-10-08,215 South Wadsworth Boulevard,Lakewood,Colorado,1547772,1210575,Western,,,,Kansas City
47692,0,"HomeFed Bank, Federal Association",1992-07-06,1992-07-06,1994-08-02,615 Broadway,San Diego,California,3696345,4724769,Western,,,,San Francisco
47693,0,Transohio Federal Savings Bank,1992-07-10,1992-07-10,1994-09-27,"1100 Superior Avenue, Suite 1300",Cleveland,Ohio,1196762,1284809,Central,,,,Chicago
47694,0,Southern Federal Savings Association of Georgia,1992-07-10,1992-07-10,1994-08-02,"712 West Peachtree Street, N.W.",Atlanta,Georgia,51864,59518,Southeast,,,,Atlanta
47695,0,Home Federal Savings Bank,1992-07-10,1992-07-10,2000-03-28,700 Boush Street,Norfolk,Virginia,67552,51832,Southeast,,,,Atlanta
47696,0,Bank of Fife,1992-07-27,1992-07-27,1998-01-07,"5501 Pacific Highway, East",Fife,Washington,35578,31913,West,1,,,San Francisco
47701,0,"First Federal Savings and Loan Association of Russell County, FA",1992-07-24,1992-07-24,1994-08-02,1201 Broad Street,Phenix City,Alabama,66337,60161,Southeast,,,,Atlanta
47702,0,Franklin Federal Savings Association,1992-07-17,1992-07-17,1994-07-27,One Franklin Plaza,Ottawa,Kansas,1090414,865791,Western,,,,Kansas City
47703,0,Liberty Federal Savings Bank,1992-07-17,1992-07-17,1994-08-02,155 Broadview Avenue,Warrenton,Virginia,54677,25546,Southeast,,,,Atlanta
47704,0,New England Federal Savings Association,1992-07-17,1992-07-17,1994-08-02,55 William Street,Wellesley,Massachusetts,40406,22948,Northeast,,,,New York
47705,0,"Blue Ridge Bank, National Association",1992-08-17,1992-08-17,1998-01-07,420 South Raleigh Street,Martinsburg,West Virginia,131841,71540,Northeast,5,,,Atlanta
47720,1,Trust Company of America,1992-07-20,1997-09-30,2013-08-02,7103 South Revere Parkway,Centennial,Colorado,514794,491187,Western,1,1,0,Dallas
47721,0,Citadel Federal Savings and Loan Association,1992-08-07,1992-08-07,1994-08-02,852 Orleans Road,Charleston,South Carolina,13191,6406,Southeast,,,,Atlanta
47722,0,Birmingham Federal Savings Bank,1992-08-21,1992-08-21,1994-08-02,550 Montgomery Highway,Birmingham,Alabama,53969,49768,Southeast,,,,Atlanta
47723,0,Potomac Federal Savings Bank,1992-08-28,1992-08-28,1994-08-02,13401 New Hampshire Avenue,Silver Spring,Maryland,30181,22413,Southeast,,,,New York
47724,0,"United Commonwealth Bank, FSB",1992-09-14,1992-09-14,1999-03-10,1111 Main Street,Murray,Kentucky,71478,46177,Southeast,,,,Kansas City
47725,0,Sarasota Bank,1992-09-15,1992-09-15,2004-01-22,Two North Tamiami Trail,Sarasota,Florida,186965,153305,Southeast,2,,,Atlanta
47726,1,Lee Bank,1992-07-01,1992-07-01,2006-11-03,75 Park Street,Lee,Massachusetts,280500,202269,Northeast,5,5,0,New York
47727,1,The Bank of East Asia Ltd.,1918-01-01,1989-03-27,2013-05-31,540 Madison Avenue,New York,New York,1195308,918339,Northeast,1,1,0,New York
47729,0,CITIC Ka Wah Bank Limited,1924-12-01,1990-10-01,2003-08-29,11 East Broadway,New York City,New York,60678,12460,Northeast,1,,,New York
47731,1,Bank of India,1906-09-07,1980-12-02,2013-11-01,277 Park Ave,New York,New York,6032528,4538233,Northeast,1,1,0,New York
47736,1,Bank of China,1912-01-01,1985-09-26,2011-05-11,42 East Broadway #44,New York,New York,,,Northeast,1,,,New York
47737,1,Bank of China,1912-01-01,1981-11-16,2011-05-11,410 Madison Avenue,New York,New York,44439013,29389617,Northeast,1,1,0,New York
47739,0,Arab Bank PLC,1930-05-21,1990-04-10,2006-08-25,520 Madison Avenue,New York City,New York,430506,0,Northeast,1,,,New York
47740,1,Metropolitan Bank and Trust Company,1962-09-05,1983-06-01,2011-05-11,10 East 53rd Street,New York,New York,48770,11251,Northeast,1,1,0,New York
47743,0,"Bank Leumi Le-Israel, B.M.",1902-01-01,1982-10-04,1997-12-12,16530 Ventura Boulevard,Encino,California,,,Western,1,,,New York
47744,0,"Bank Leumi Le-Israel, B.M.",1902-01-01,1981-08-18,1997-12-12,"8383 Wilshire Boulevard, Suite 400",Beverly Hills,California,316942,272472,Western,1,,,New York
47745,1,"Mizrahi Tefahot Bank, Ltd.",1923-06-01,1981-08-18,2012-05-07,"800 Wilshire Boulevard, 14th Floor, Suite 1410",Los Angeles,California,784110,357819,Western,1,1,0,San Francisco
47746,0,Habib Bank AG Zurich,1967-01-01,1990-07-18,1998-07-28,"110 East Ninth Street, Al-10",Los Angeles,California,39344,35053,Western,1,,,New York
47747,0,"National Bank of Greece, S.A.",1841-01-01,1974-04-15,1999-08-20,168 North Michigan Avenue,Chicago,Illinois,56683,46105,Central,1,,,New York
47748,1,State Bank of India,1955-07-05,1975-12-29,2009-02-26,"19 South Lasalle Street, 2nd Floor",Chicago,Illinois,1346673,1056657,Central,1,1,0,San Francisco
47750,0,"Bank Leumi Le-Israel, B.M.",1902-01-01,1980-02-01,1997-12-12,100 North Lasalle Street,Chicago,Illinois,154778,128719,Central,1,,,New York
47751,0,Korea Exchange Bank,1967-01-30,1980-03-07,2004-05-14,"181 West Madison, Suite 2100",Chicago,Illinois,24988,16812,Central,1,,,San Francisco
47755,0,"National Bank of Greece, S.A.",1841-01-01,1978-03-27,1999-09-08,33 State Street,Boston,Massachusetts,77047,58720,Northeast,1,,,New York
47756,0,"National Bank of Greece, S.A.",1841-01-01,1984-05-02,1999-09-08,2067 Massachusetts Avenue,Cambridge,Massachusetts,,,Northeast,1,,,New York
47759,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1976-11-22,1997-01-23,50 Bowery,New York City,New York,468111,427535,Northeast,1,,,New York
47760,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1983-07-18,1997-01-23,36-54 Main Street,New York City,New York,,,Northeast,1,,,New York
47761,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1977-04-11,1997-01-23,254 Canal Street,New York City,New York,,,Northeast,1,,,New York
47762,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1980-05-09,1997-01-23,29 Bowery,New York City,New York,,,Northeast,1,,,New York
47763,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1982-04-23,1997-01-23,40-52 Main Street,New York City,New York,,,Northeast,1,,,New York
47764,0,The Hongkong and Shanghai Banking Corporation Limited,1865-03-01,1983-12-19,1997-01-23,87-03 Queens Boulevard,New York City,New York,,,Northeast,1,,,New York
47765,1,Bank of Baroda,1908-01-01,1979-02-22,2010-10-19,One Park Avenue,New York,New York,7165299,4982018,Northeast,1,1,0,New York
47766,1,State Bank of India,1955-07-05,1971-12-08,2012-02-23,460 Park Avenue,New York,New York,7950432,6487903,Northeast,1,1,0,San Francisco
47767,0,State Bank of India,1955-07-05,1979-07-16,2003-01-17,42-08 Main Street,Flushing,New York,,,Northeast,1,,,San Francisco
47770,1,Bank Hapoalim B.M.,1921-01-01,1974-11-25,2012-04-04,1177 Avenue Of Americas,New York,New York,6680226,1986983,Northeast,1,1,0,New York
47772,0,Korea Exchange Bank,1967-01-30,1983-07-26,2004-06-03,49-51 West 33rd Street,New York City,New York,61574,52524,Northeast,1,,,San Francisco
47773,0,Korea Exchange Bank,1967-01-30,1985-07-30,1998-12-03,136-40 39th Avenue,New York City,New York,21171,21003,Northeast,1,,,San Francisco
47780,0,Bank of Bellingham,1992-09-23,1992-09-23,1999-07-07,211 East Holly Street,Bellingham,Washington,65989,56326,West,3,,,San Francisco
47807,0,First National Bank,1992-09-25,1992-09-25,2006-01-18,120 South Pine Street,Telluride,Colorado,159486,133403,Western,4,,,Dallas
47808,0,FIRSTBANK,1992-10-01,1992-10-01,2000-03-15,15150 Preston Road,Dallas,Texas,172895,149505,West,1,,,Atlanta
47809,0,"Washington State Bank, National Association",1992-10-01,1992-10-01,2006-06-22,32303 Pacific Highway South,Federal Way,Washington,54960,45763,West,1,,,San Francisco
47811,0,Piedmont Federal Savings Association,1992-10-09,1992-10-09,1994-08-02,9323 West Street,Manassas,Virginia,261544,160117,Southeast,,,,Atlanta
47813,0,Merrill Merchants Bank,1992-10-19,1992-10-19,2009-02-19,201 Main Street,Bangor,Maine,599096,293996,Northeast,,,,New York
47814,0,"Kittitas Valley Bank, National Association",1992-10-23,1992-10-23,2000-03-29,101 West 8th Avenue,Ellensburg,Washington,48155,40232,West,3,,,San Francisco
47816,0,"United Kentucky Bank of Pendleton County, Inc.",1992-10-26,1992-10-26,2011-11-10,515 Barkley Street,Falmouth,Kentucky,25079,22845,Southeast,1,,,Chicago
47819,1,International Bank of Chicago,1992-10-26,1992-10-26,2012-03-26,5069 North Broadway,Chicago,Illinois,479602,426407,Central,7,7,0,Chicago
47821,0,American Chartered Bank of Bartlett,1992-10-29,1992-10-29,1994-09-23,388 South Main Street,Bartlett,Illinois,22631,19929,Central,1,,,Chicago
47822,0,Standard Federal Savings Association,1992-10-21,1992-10-21,1995-07-06,5300 Westview Drive,Frederick,Maryland,312881,139,Southeast,,,,New York
47823,0,Security Federal Savings and Loan Association,1992-10-16,1992-10-16,1994-08-02,200 South Lamar Street,Jackson,Mississippi,162511,155951,West,,,,Dallas
47824,0,"New First City, Texas - Alice, National Association",1992-10-30,1992-10-30,1994-08-25,East Main Street,Alice,Texas,114299,104279,West,1,,,Dallas
47825,0,"New First City, Texas - Aransas Pass, National Association",1992-10-30,1992-10-30,1994-08-25,221 South Commercial Street,Aransas Pass,Texas,49418,44917,West,1,,,Dallas
47826,0,"New First City, Texas - Austin, National Association",1992-10-30,1992-10-30,1994-08-25,823 Congress Avenue,Austin,Texas,276179,268378,West,3,,,Dallas
47827,0,"New First City, Texas - Beaumont, National Association",1992-10-30,1992-10-30,1994-08-25,Orleans And Bowie Streets,Beaumont,Texas,486112,459041,West,6,,,Dallas
